idade_em_2023;nome_curso;nome_polo;distancia_polo;distancia_cidade_polo;ano_ingresso;genero;raca;estado_civil;profissao;jornada;renda_familiar;modalidade_ensino_medio;tipo_instituicao;tempo_ensino_medio;possui_graduacao;modalidade_graduacao;ja_fez_curso_ead;turno_ava;dias_acesso_ava;motivo_ead;internet_casa;local_acesso_ava;tipo_necessidade_especial;ferramenta_tecnologica;evadiu
36;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Branca;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
38;Pedagogia - Licenciatura;Várzea da Palma;0;Moro no mesmo município do polo;2018;Feminino;Preta;Solteiro(a);Outro;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
40;Pedagogia - Licenciatura;Várzea da Palma;41.539;Até 50km;2018;Feminino;Preta;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
30;Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnólogo;Pompeu;108.984;De 100 a 200 km;2018;Masculino;Branca;Solteiro(a);Outro;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) particular(es);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
40;Letras Português - Licenciatura;Itamarandiba;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);De 5 a 10 anos;Sim;A distância (ou semipresencial);Sim;Manhã;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
39;Pedagogia - Licenciatura;Várzea da Palma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Não, não estou trabalhando;Não estou trabalhando;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;0
44;Tecnologia em Gestão de Saúde Pública - Tecnólogo;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Não, não estou trabalhando;Não estou trabalhando;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;1
36;Letras Português - Licenciatura;Jequitinhonha;89.867;De 50km a 100 km;2018;Feminino;Branca;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) particular(es);Mais de 10 anos;Sim;Presencial;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
38;Pedagogia - Licenciatura;Nova Serrana;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Outro;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;Presencial;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
37;Tecnologia em Gestão de Saúde Pública - Tecnólogo;Joaíma;62.092;De 50km a 100 km;2018;Feminino;Branca;Casado(a);Outro;Até 20 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Não;Tarde;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
37;Tecnologia em Sistemas Para Internet - Tecnólogo;Brasília de Minas;169.172;De 100 a 200 km;2018;Masculino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;outros;Sim;No trabalho;Não tenho necessidades especiais;Não possuo;1
39;Pedagogia - Licenciatura;Urucuia;0;Moro no mesmo município do polo;2018;Feminino;Parda;Solteiro(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;0
35;Letras Português - Licenciatura;Itamarandiba;48.875;De 50km a 100 km;2018;Masculino;Preta;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);Até 20 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 3 a 5 anos;Sim;Presencial;Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
34;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Outro;Até 20 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Manhã;De segunda a sexta;outros;Sim;No trabalho;Não tenho necessidades especiais;Computador;0
36;Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnólogo;Pompeu;0;Moro no mesmo município do polo;2018;Feminino;Branca;Casado(a);Outro;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
33;Educação Física - Licenciatura Plena;Monte Azul;245.047;Mais de 200 km;2018;Feminino;Amarela;Casado(a);Outro;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Smartphone;1
35;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Solteiro(a);Outro;De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 3 a 5 anos;Não;Não fiz outra graduação;Sim;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
39;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Não;Tarde;Todos os dias da semana;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
36;Pedagogia - Licenciatura;Buritis;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
37;Pedagogia - Licenciatura;Nova Serrana;0;Moro no mesmo município do polo;2018;Feminino;Parda;Casado(a);Outro;De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Computador;0
43;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Masculino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
37;Educação Física - Licenciatura Plena;Monte Azul;0;Moro no mesmo município do polo;2018;Masculino;Parda;Casado(a);Outro;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
37;Pedagogia - Licenciatura;Monte Azul;0;Moro no mesmo município do polo;2018;Masculino;Parda;Casado(a);Outro;De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
40;Pedagogia - Licenciatura;Monte Azul;0;Moro no mesmo município do polo;2018;Feminino;Preta;Casado(a);Outro;Até 20 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Computador;1
34;Geografia - Licenciatura;Buritis;0;De 100 a 200 km;2018;Masculino;Preta;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);Mais de 40 horas;Mais de 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Tarde;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
37;Pedagogia - Licenciatura;Várzea da Palma;0;Moro no mesmo município do polo;2018;Feminino;Parda;Viúvo(a);Outro;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Sim;Presencial;Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
32;Tecnologia em Gestão de Saúde Pública - Tecnólogo;Montes Claros;0;Mais de 200 km;2018;Masculino;Branca;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;Mais de 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;A distância (ou semipresencial);Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
40;Letras Português - Licenciatura;Jequitinhonha;0;Moro no mesmo município do polo;2018;Feminino;Branca;Solteiro(a);Não, não estou trabalhando;Não estou trabalhando;De 2 a 4 salários mínimos por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Manhã;De segunda a sexta;outros;Sim;Em casa;Não tenho necessidades especiais;Computador;1
37;Pedagogia - Licenciatura;Urucuia;74.206;De 50km a 100 km;2018;Feminino;Preta;Divorciado(a);Não, não estou trabalhando;Não estou trabalhando;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Computador;1
36;Letras Português - Licenciatura;Mantena;0;Moro no mesmo município do polo;2018;Masculino;Parda;Solteiro(a);Sim, atuo no setor privado;Mais de 40 horas;Até 1 salário mínimo por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;1
40;Tecnologia em Gestão de Saúde Pública - Tecnólogo;Joaíma;0;Moro no mesmo município do polo;2018;Outro;Preta;Casado(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 5 a 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Autonomia nos estudos;Sim;Em casa de familiares e/ou amigos;Não tenho necessidades especiais;Computador;0
32;Pedagogia - Licenciatura;Várzea da Palma;141.804;Até 50km;2018;Feminino;Parda;Solteiro(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
35;Pedagogia - Licenciatura;Monte Azul;0;Moro no mesmo município do polo;2018;Feminino;Parda;Solteiro(a);Outro;De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
33;Educação Física - Licenciatura Plena;Joaíma;0;Moro no mesmo município do polo;2018;Feminino;Preta;Solteiro(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Sim;Noite;Sábados e domingos;Custos mais baixos para concluir o curso;Sim;Em casa;Não tenho necessidades especiais;Computador;0
30;Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnólogo;Bocaiúva;47.647;De 50km a 100 km;2018;Masculino;Branca;Solteiro(a);Outro;Mais de 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 3 a 5 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Facilidade de acesso às aulas e ao material didático;Sim;Em casa;Não tenho necessidades especiais;Smartphone;0
26;Educação Física - Licenciatura Plena;Joaíma;27.634;Até 50km;2018;Masculino;Parda;Solteiro(a);Não, não estou trabalhando;Não estou trabalhando;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);De 3 a 5 anos;Sim;A distância (ou semipresencial);Sim;Tarde;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
35;Pedagogia - Licenciatura;Várzea da Palma;37.44;De 50km a 100 km;2018;Feminino;Branca;Casado(a);Outro;De 21 a 40 horas;Até 1 salário mínimo por pessoa;Educação de Jovens e Adultos (EJA);Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;De segunda a sexta;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
35;Educação Física - Licenciatura Plena;Urucuia;53.44;Moro no mesmo município do polo;2018;Masculino;Preta;Casado(a);Outro;Mais de 40 horas;Até 1 salário mínimo por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Não;Não fiz outra graduação;Não;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
34;Pedagogia - Licenciatura;Nova Serrana;0;Moro no mesmo município do polo;2018;Feminino;Branca;Casado(a);Sim, atuo no serviço público (federal, estadual ou municipal);De 21 a 40 horas;De 2 a 4 salários mínimos por pessoa;Ensino Médio Regular;Em escola(s) pública(s);Mais de 10 anos;Sim;A distância (ou semipresencial);Sim;Noite;Sábados e domingos;Carga horária flexível e compatível com minha realidade;Sim;Em casa;Não tenho necessidades especiais;Computador;0
